:START_ID,:END_ID,type:TYPE
United_Nations_Office_for_Disarmament_Affairs,United_Nations_Secretariat,TYPE
United_Nations_Office_for_Disaster_Risk_Reduction,United_Nations_Secretariat,PARENTORGANISATION
United_Nations_Office_for_Outer_Space_Affairs,United_Nations_Secretariat,PARENTORGANISATION
United_Nations_Office_for_the_Coordination_of_Humanitarian_Affairs,United_Nations_Secretariat,TYPE
United_Nations_Office_in_Burundi,United_Nations_Security_Council,PARENTORGANISATION
United_Nations_Office_in_East_Timor,United_Nations_Security_Council,PARENTORGANISATION
United_Nations_Office_of_Internal_Oversight_Services,United_Nations_Secretariat,PARENTORGANISATION
United_Nations_Office_of_Legal_Affairs,United_Nations_Secretariat,PARENTORGANISATION
United_Nations_Office_on_Drugs_and_Crime,United_Nations_Secretariat,PARENTORGANISATION
United_Nations_Office_on_Sport_for_Development_and_Peace,United_Nations_Department_of_Economic_and_Social_Affairs,MERGEDWITH
United_Nations_Operation_in_Burundi,United_Nations_Security_Council,PARENTORGANISATION
United_Nations_Operation_in_Côte_d'Ivoire,United_Nations_Security_Council,PARENTORGANISATION
United_Nations_Operation_in_Mozambique,United_Nations_Security_Council,PARENTORGANISATION
United_Nations_Peacebuilding_Support_Office_in_Guinea-Bissau,United_Nations_Security_Council,PARENTORGANISATION
United_Nations_Permanent_Forum_on_Indigenous_Issues,United_Nations_Economic_and_Social_Council,PARENTORGANISATION
United_Nations_REDD_Programme__Mario_Boccucci__1,Food_and_Agriculture_Organization,PARENTORGANISATION
United_Nations_REDD_Programme__Mario_Boccucci__1,United_Nations_Development_Programme,PARENTORGANISATION
United_Nations_REDD_Programme__Mario_Boccucci__1,United_Nations_Environment_Programme,PARENTORGANISATION
United_Nations_Regional_Information_Centre_for_Western_Europe,United_Nations_Department_of_Global_Communications,PARENTORGANISATION
United_Nations_Regional_Information_Centre_for_Western_Europe,United_Nations_Secretariat,PARENTORGANISATION
United_Nations_Regional_Information_Centre_for_Western_Europe,United_Nations_Information_Centres,TYPE
United_Nations_Research_Institute_for_Social_Development,United_Nations_Economic_and_Social_Council,PARENTORGANISATION
United_Nations_Secretary-General's_Mechanism,United_Nations_Office_for_Disarmament_Affairs,PARENTORGANISATION
United_Nations_Stabilisation_Mission_in_Haiti,United_Nations_Security_Council,PARENTORGANISATION
United_Nations_Statistical_Commission,United_Nations_Economic_and_Social_Council,PARENTORGANISATION
United_Nations_Supervision_Mission_in_Syria,United_Nations_Security_Council,PARENTORGANISATION
United_Nations_Support_Mission_in_Libya,United_Nations_Security_Council,PARENTORGANISATION
United_Nations_System_Staff_College,United_Nations_Economic_and_Social_Council,PARENTORGANISATION
United_Nations_System_Staff_College,United_Nations_General_Assembly,PARENTORGANISATION
United_Nations_Transition_Assistance_Group,United_Nations_Security_Council,PARENTORGANISATION
"United_Nations_Transitional_Administration_for_Eastern_Slavonia,_Baranja_and_Western_Sirmium__United_Nations_Transitional_Administration_for_Eas__1",United_Nations_Security_Council,PARENTORGANISATION
United_Nations_Transitional_Administration_in_East_Timor,United_Nations_Security_Council,PARENTORGANISATION
United_Nations_Transitional_Authority_in_Cambodia__United_Nations_Transitional_Authority_in_Cambodia__1,United_Nations_Security_Council,PARENTORGANISATION
United_Nations_Truce_Supervision_Organization,United_Nations_Security_Council,PARENTORGANISATION
United_Nations_Volunteers,United_Nations_Development_Programme,PARENTORGANISATION
United_Nations_Youth_Australia,United_Nations_Association_of_Australia,AFFILIATION
United_Nations_Youth_Australia,World_Federation_of_United_Nations_Associations,AFFILIATION
United_Nations–African_Union_Mission_in_Darfur,United_Nations_Security_Council,PARENTORGANISATION
United_Patriots_Front,Reclaim_Australia,PREDECESSOR
United_Poultry_Concerns,Karen_Davis_(activist),FOUNDEDBY
United_Schools_of_Peru_(MUN),Promotora_Internacional_de_Debates_-_Perú,MAINORGAN
United_Soccer_Coaches,National_Association_of_Intercollegiate_Athletics,AFFILIATION
United_Soccer_Coaches,National_Junior_College_Athletic_Association,AFFILIATION
United_States_Artists,Katharine_DeShaw,KEYPERSON
United_States_Chamber_of_Commerce__United_States_Chamber_of_Commerce__1,Center_for_International_Private_Enterprise,SUBSIDIARY
United_States_Conference_of_Catholic_Bishops,Catholic_Relief_Services,AFFILIATION
United_States_Conference_of_Catholic_Bishops,National_Right_to_Life_Committee,AFFILIATION
United_States_Sanitary_Commission,Henry_Whitney_Bellows,FOUNDEDBY
United_Steelworkers,AFL–CIO,AFFILIATION
United_Steelworkers,Canadian_Labour_Congress,AFFILIATION
United_Synagogue_Youth,United_Synagogue_of_Conservative_Judaism,PARENTORGANISATION
Universal_Esperanto_Association,UNESCO,AFFILIATION
Universal_Negro_Improvement_Association_and_African_Communities_League,Amy_Ashwood_Garvey,FOUNDEDBY
Universal_Negro_Improvement_Association_and_African_Communities_League,Marcus_Garvey,FOUNDEDBY
Universal_Postal_Union,United_Nations_Economic_and_Social_Council,PARENTORGANISATION
Universities_Federation_for_Animal_Welfare,C._W._Hume,KEYPERSON
Universities_and_Colleges_Christian_Fellowship,International_Fellowship_of_Evangelical_Students,AFFILIATION
University_Interscholastic_League,Association_of_Texas_Small_School_Bands,AFFILIATION
University_Interscholastic_League,National_Federation_of_State_High_School_Associations,AFFILIATION
University_Interscholastic_League,Texas_Music_Educators_Association,AFFILIATION
University_Women's_Club_of_Toronto,Canadian_Federation_of_University_Women,PARENTORGANISATION
University_of_Agricultural_Engineering,Jesuits,AFFILIATION
University_of_Bristol_Society_of_Change_Ringers,Central_Council_of_Church_Bell_Ringers,AFFILIATION
University_of_Frankfurt_Institute_for_Social_Research,Felix_Weil,FOUNDEDBY
University_of_London_Society_of_Change_Ringers,Central_Council_of_Church_Bell_Ringers,AFFILIATION
Unió_de_Radioaficionats_Andorrans,International_Amateur_Radio_Union,AFFILIATION
Unión_Peruana_de_Productores_Fonográficos,International_Federation_of_the_Phonographic_Industry,AFFILIATION
Unión_de_Radioaficionados_Españoles,International_Amateur_Radio_Union,AFFILIATION
Unjoo_Moon,American_Film_Institute,EDUCATION
Unjoo_Moon,Dion_Beebe,SPOUSE
Unni_Bernhoft,Jon_Ola_Sand,CHILD
Unni_Bernhoft,Bias_Bernhoft,PARENT
Unni_Bernhoft,Bjørn_Sand,SPOUSE
Unni_Torkildsen,Olafr_Havrevold,SPOUSE
Unni_Torkildsen,Oscar_Egede-Nissen,SPOUSE
Unnikrishnan_Namboothiri,Kaithapram_Damodaran_Namboothiri,RELATIVE
Unnimaya_Prasad,Syam_Pushkaran,SPOUSE
Unnur_Ösp_Stefánsdóttir,Björn_Thors,SPOUSE
Upendra_(actor),Priyanka_Upendra,SPOUSE
Upendra_Kaul,Indian_Council_of_Medical_Research,AWARD
Upendra_Madhav,Priyadarshini_Ram,RELATIVE
Upendrakishore_Ray_Chowdhury,Shukhalata_Rao,CHILD
Upendrakishore_Ray_Chowdhury,Satyajit_Ray,RELATIVE
Upendrakishore_Ray_Chowdhury,Dwarkanath_Ganguly,SPOUSE
Upendrakishore_Ray_Chowdhury,Kadambini_Ganguly,SPOUSE
Uppalapati_Surya_Narayana_Raju,Prabhas,RELATIVE
Ur-Zababa,Puzur-Suen,PARENT
Uraji_Yamakawa,Sojin_(actor),SPOUSE
Urassaya_Sperbund,Nadech_Kugimiya,PARTNER
Urbain_Dubois,Félix_Dubois,CHILD
"Urdu_Academy,_Uttar_Pradesh",Nawaz_Deobandi,KEYPERSON
Urgenda,Marjan_Minnesma,FOUNDEDBY
Uriah_A._Boyden,Seth_Boyden,RELATIVE
Urmila_Unni,Utthara_Unni,CHILD
Urmila_Unni,Samyuktha_Varma,RELATIVE
Urmilla_Kothare,Adinath_Kothare,SPOUSE
Urs_Rohner,António_Horta-Osório_(banker),SUCCESSOR
Ursula_Andress,Fabio_Testi,PARTNER
Ursula_Andress,Harry_Hamlin,PARTNER
Ursula_Andress,Jean-Paul_Belmondo,PARTNER
Ursula_Andress,John_Derek,SPOUSE
Ursula_Grabley,Viktor_de_Kowa,SPOUSE
Ursula_Graham_Bower,Barbara_Euphan_Todd,PARENT
Ursula_Graham_Bower,Frederick_Nicholson_Betts,SPOUSE
Ursula_Howells,Anthony_Pelissier,SPOUSE
Ursula_Jeans,Roger_Livesey,SPOUSE
Ursula_Kuczynski,Len_Beurton,SPOUSE
Ursula_Kuczynski,Rudolf_Hamburger,SPOUSE
Ursula_Schaeppi,Ursula_Schaeppi,AWARD
Ursula_Thiess,Robert_Taylor_(American_actor),SPOUSE
Ursula_Wendorff-Weidt,Michael_Weidt,CHILD
Ursula_Wendorff-Weidt,Jean_Weidt,SPOUSE
Urszula_Urbaniak,Max_Rosenberg,CHILD
Urvashi_Butalia,Pankaj_Butalia,RELATIVE
Urvashi_Vaid,Alok_Vaid-Menon,RELATIVE
Urwa_Hocane,Mawra_Hocane,RELATIVE
Usama_Khan,Association_of_Chartered_Certified_Accountants,EDUCATION
Usha_Bachani,Mahesh_Anand,SPOUSE
Usha_Khanna,Saawan_Kumar_Tak,SPOUSE
Usha_Kiran,Tanvi_Azmi,CHILD
Usha_Kiran,Baba_Azmi,RELATIVE
Usha_Kiran,Saiyami_Kher,RELATIVE
Usha_Mehta,Gandhi_Peace_Foundation,EMPLOYER
Ushahidi,Juliana_Rotich,FOUNDEDBY
Ushahidi,Juliana_Rotich,KEYPERSON
Usharani,N._Sankaran_Nair,SPOUSE
Usher's_New_Look,Usher_(musician),KEYPERSON
Usher_(musician),Tameka_Foster,SPOUSE
Ushio_Shinohara,Noriko_Shinohara,SPOUSE
Ushna_Shah,Irsa_Ghazal,RELATIVE
Ushna_Shah,Shah_Sharabeel,RELATIVE
Usman_Peerzada,Samina_Peerzada,SPOUSE
Uta_Hagen,Herbert_Berghof,SPOUSE
Uta_Hagen,José_Ferrer,SPOUSE
Utah_Girls_Football_League,USA_Football,AFFILIATION
Utah_Girls_Football_League,Samantha_Gordon,KEYPERSON
Utah_High_School_Activities_Association,National_Federation_of_State_High_School_Associations,AFFILIATION
Utaybah_ibn_Abi_Lahab,Umm_Kulthum_bint_Muhammad,SPOUSE
Utbah_ibn_Rabi'ah,Hind_bint_Utba,CHILD
Uthman_ibn_Maz'un,Hafsa_bint_Umar,RELATIVE
Uthman_ibn_Maz'un,Zaynab_bint_Maz'un,RELATIVE
Uthman_ibn_Maz'un,Khawlah_bint_Hakim,SPOUSE
Utpal_Dutt,Shobha_Sen,SPOUSE
Utpalendu_Chakrabarty,Ritabhari_Chakraborty,CHILD
Utpalendu_Chakrabarty,Satarupa_Sanyal,SPOUSE
Uttam_Guho,Chitralekha_Guho,SPOUSE
Uttam_Khobragade,Devyani_Khobragade,CHILD
Uttam_Kumar,Gourab_Chatterjee,RELATIVE
Uttam_Kumar,Tarun_Kumar_Chatterjee,RELATIVE
Uttam_Mohanty,Babushaan_Mohanty,CHILD
Uttar_Pradesh_Association_of_Dead_People,Lal_Bihari,FOUNDEDBY
Utthara_Unni,Urmila_Unni,PARENT
Uvo_Hölscher,Gustav_Hölscher,PARENT
Uyghur_American_Association,Uyghur_Human_Rights_Project,AFFILIATION
Uyghur_American_Association,World_Uyghur_Congress,AFFILIATION
Uzair_Jaswal,Umair_Jaswal,RELATIVE
Uzair_Jaswal,Yasir_Jaswal,RELATIVE
Uzoma_Dozie,Peace_Anyiam-Osigwe,RELATIVE
Uğur_Erdener,International_Olympic_Committee,BOARD
Uğur_Pektaş,Gamze_Özçelik,SPOUSE
Uğur_Yücel,Derya_Alabora,SPOUSE
Uğur_Şahin,Oncology,OCCUPATION
Uğur_Şahin,Özlem_Türeci,SPOUSE
V-A-C_Foundation,Leonid_Mikhelson,FOUNDEDBY
V-A-C_Foundation,Leonid_Mikhelson,KEYPERSON
V._B._Rajendra_Prasad,Jagapathi_Babu,CHILD
V._C._Guhanathan,Jaya_Guhanathan,SPOUSE
V._D._Swami,Arvind_Swamy,CHILD
V._E._Howard,Alton_Hardy_Howard,RELATION
V._Everit_Macy,Josiah_Macy_Jr.,PARENT
V._G._Narayanan,Institute_of_Chartered_Accountants_of_India,EDUCATION
V._K._Hymavathy,Kerala_Sangeetha_Nataka_Akademi,AWARD
V._K._Pavithran,Kalamandalam_Kshemavathy,SPOUSE
V._M._Girija,C._R._Neelakandan,SPOUSE
V._Shantaram,Sandhya_Shantaram,SPOUSE
VAMAS,Federal_Institute_for_Materials_Research_and_Testing,AFFILIATION
VAMAS,International_Bureau_of_Weights_and_Measures,AFFILIATION
VAMAS,International_Electrotechnical_Commission,AFFILIATION
VAMAS,International_Energy_Agency,AFFILIATION
VAMAS,International_Organization_for_Standardization,AFFILIATION
VAMAS,Korea_Research_Institute_of_Standards_and_Science,AFFILIATION
VAMAS,National_Institute_of_Metrology_Standardization_and_Industrial_Quality,AFFILIATION
VHSL_Group_5A_South_Region,National_Federation_of_State_High_School_Associations,AFFILIATION
Vaccine_Safety_Net,World_Health_Organization,PARENTORGANISATION
Vaclovas_Sidzikauskas,Assembly_of_Captive_European_Nations,BOARD
Vada_Somerville,John_Alexander_Somerville,SPOUSE
Vadde_Naveen,Vadde_Ramesh,PARENT
Vadde_Ramesh,Vadde_Naveen,CHILD
Vadim_Glowna,Vera_Tschechowa,SPOUSE
Vafa_Fatullayeva,Hokuma_Gurbanova,PARENT
Vahbbiz_Dorabjee,Vivian_Dsena,SPOUSE
Vaidyeswaran_Rajaraman,Computer_Society_of_India,AWARD
Vaishali_Desai,Manmohan_Desai,RELATIVE
Vaishali_Kasaravalli,Ananya_Kasaravalli,CHILD
Vaishali_Kasaravalli,Apurva_Kasaravalli,CHILD
Vaishali_Kasaravalli,Girish_Kasaravalli,SPOUSE
Vaishnavi_Aravind,Sowcar_Janaki,RELATIVE
Vaishnavi_Dhanraj,Nitin_Sahrawat,SPOUSE
Vajiha_Samadova,Latif_Fayzullayev,SPOUSE
Vajira_Chitrasena,Chitrasena,SPOUSE
Val_Avery,Margot_Stevenson,SPOUSE
Val_Butnaru,Valentina_Butnaru,SPOUSE
Val_Guest,Yolande_Donlan,SPOUSE
Val_Jellay,Marty_Fields,CHILD
Val_Jellay,Maurie_Fields,SPOUSE
Val_Kilmer,Jack_Kilmer,CHILD
Val_Kilmer,Joanne_Whalley,SPOUSE
Val_Lewton,Val_Lewton_(visual_artist),CHILD
Val_Lewton_(visual_artist),Val_Lewton,PARENT
Valampuri_Somanathan,Valampuri_John,BIRTHPLACE
Valarie_Kaur,Sharat_Raju,SPOUSE
Valeen_Montenegro,Letty_Alonzo,RELATIVE
Valeen_Montenegro,Mario_Montenegro,RELATIVE
Valeisha_Butterfield_Jones,The_Recording_Academy,OCCUPATION
Valentin_Chmerkovskiy,Maksim_Chmerkovskiy,RELATIVE
Valentin_Chmerkovskiy,Peta_Murgatroyd,RELATIVE
Valentin_Haüy,René_Just_Haüy,RELATIVE
Valentin_Plătăreanu,Alexandra_Maria_Lara,CHILD
Valentin_de_Vargas,Arlene_McQuade,SPOUSE
Valentina_(drag_queen),Cynthia_Lee_Fontaine,PREDECESSOR
Valentina_(drag_queen),Monét_X_Change,SUCCESSOR
Valentina_Butnaru,Val_Butnaru,SPOUSE
Valentina_Cortese,Jackie_Basehart,CHILD
Valentina_Cortese,Richard_Basehart,SPOUSE
Valentina_Ivanovna_Gagarina,Yuri_Gagarin,KNOWNFOR
Valentina_Kulagina,Gustav_Klutsis,SPOUSE
Valentina_Ursu,Radio_Liberty,EMPLOYER
Valentine_Dobrée,Georgina_Dobrée,CHILD
Valentine_Grant,Sidney_Olcott,SPOUSE
Valentine_Hall_Jr.,Anna_Hall_Roosevelt,CHILD
Valentine_Hall_Jr.,Hall_Roosevelt,RELATION
Valentine_Thomson,Marcel_Proust,RELATIVE
Valentine_de_Laborde,Maxime_Du_Camp,PARTNER
Valeria_(wife_of_Sulla),Sulla,SPOUSE
Valeria_Fabrizi,Tata_Giacobetti,SPOUSE
Valeria_Milova,Vitali_Kozmin,PARTNER
Valeria_Sarmiento,Raúl_Ruiz_(director),SPOUSE
Valerian_Rybar,Aileen_Plunket,SPOUSE
Valerie_Ann_Taylor,Centre_for_the_Rehabilitation_of_the_Paralysed,KNOWNFOR
Valerie_Bertinelli,Eddie_Van_Halen,SPOUSE
Valerie_Curtin,Jane_Curtin,RELATIVE
Valerie_Domleo,Donald_Morley,SPOUSE
Valerie_Hobson,Anthony_Havelock-Allan,SPOUSE
Valerie_Leon,Michael_Mills_(British_producer),SPOUSE
Valerie_Mars,Forrest_Mars_Jr.,PARENT
Valerie_Mars,Marijke_Mars,RELATIVE
Valerie_Mars,Pamela_Mars-Wright,RELATIVE
Valerie_Mars,Victoria_B._Mars,RELATIVE
Valerie_Niehaus,Lee_Strasberg_Theatre_and_Film_Institute,ALMAMATER
Valerie_Niehaus,Ruth_Niehaus,RELATIVE
Valerie_O'Connor,Peter_Campion_(actor),SPOUSE
Valerie_Taylor_(diver),Ron_Taylor_(diver),SPOUSE
Valery_Nosik,Liya_Akhedzhakova,SPOUSE
Valery_Tsepkalo,Veronika_Tsepkalo,SPOUSE
Valjean_McCarty_Hessing,Jane_McCarty_Mauldin,RELATIVE
Vallalarpuram_Sennimalai_Natarajan__Vallalarpuram_Sennimalai_Natarajan__1,British_Geriatrics_Society,AWARD
Valmik_Thapar,Jennifer_Kendal,RELATIVE
Valmik_Thapar,Karan_Kapoor,RELATIVE
Valmik_Thapar,"Kunal_Kapoor_(actor,_born_1959)",RELATIVE
Valmik_Thapar,Romila_Thapar,RELATIVE
Valmik_Thapar,Shashi_Kapoor,RELATIVE
Valmik_Thapar,Sanjana_Kapoor,SPOUSE
Valorie_Curry,Sam_Underwood,SPOUSE
Valérie_Cornetet,Francis_Pollet,PREDECESSOR
Vamsi_Mootha,Howard_Hughes_Medical_Institute,EMPLOYER
VanLeer_Polk,Antoinette_Van_Leer_Polk,RELATIVE
Vanaja_Iyengar,Rajiv_Gandhi_Foundation,AWARD
Vanavasi_Kalyan_Ashram,Rashtriya_Swayamsevak_Sangh,PARENTORGANISATION
Vance_Colvig,Pinto_Colvig,PARENT
Vance_DeGeneres,Betty_DeGeneres,PARENT
Vance_DeGeneres,Portia_de_Rossi,RELATIVE
Vance_Martin,WILD_Foundation,OCCUPATION
Vanda_Hybnerová,Boris_Hybner,PARENT
Vanda_Hybnerová,Saša_Rašilov_(born_1972),SPOUSE
Vandana_Gupte,Bharati_Achrekar,RELATIVE
Vandana_Gupte,Rani_Varma,RELATIVE
Vanessa_Ament,David_E._Stone,SPOUSE
Vanessa_Bell,Angelica_Garnett,CHILD
Vanessa_Bell,Julia_Stephen,PARENT
Vanessa_Bell,Thoby_Stephen,RELATIVE
Vanessa_Bell,Julia_Stephen,RDF-SCHEMA#SEEALSO
Vanessa_Branch,Miss_Vermont,KNOWNFOR
Vanessa_Branson,G._A._H._Branson,RELATIVE
Vanessa_Claire_Stewart,French_Stewart,SPOUSE
Vanessa_Giácomo,Daniel_de_Oliveira_(actor),SPOUSE
Vanessa_Howard,Robert_Chartoff,SPOUSE
Vanessa_Kerry,Alexandra_Kerry,RELATION
Vanessa_Kerry,Richard_Kerry,RELATION
Vanessa_Kerry,Rosemary_Forbes_Kerry,RELATION
Vanessa_Kirby,Joe_Kirby_(teacher),RELATIVE
Vanessa_Lee_Evigan,Greg_Evigan,PARENT
Vanessa_Lee_Evigan,Briana_Evigan,RELATIVE
Vanessa_Lóes,Thiago_Lacerda,SPOUSE
Vanessa_Marano,Laura_Marano,RELATIVE
Vanessa_Marcil,Brian_Austin_Green,PARTNER
Vanessa_Marcil,Carmine_Giovinazzo,SPOUSE
Vanessa_Marcil,Corey_Feldman,SPOUSE
Vanessa_Marshall,Andrew_Kishino,SPOUSE
Vanessa_Mdee,Rotimi_(actor),PARTNER
Vanessa_Paradis,Johnny_Depp,PARTNER
Vanessa_Paradis,Alysson_Paradis,RELATIVE
Vanessa_Paradis,Samuel_Benchetrit,SPOUSE
Vanessa_Pose,Eugenio_Siller,PARTNER
Vanessa_Redgrave,Carlo_Gabriel_Nero,CHILD
Vanessa_Redgrave,Joely_Richardson,CHILD
Vanessa_Redgrave,Natasha_Richardson,CHILD
Vanessa_Redgrave,Michael_Redgrave,PARENT
Vanessa_Redgrave,Rachel_Kempson,PARENT
Vanessa_Redgrave,Timothy_Dalton,PARTNER
Vanessa_Redgrave,Franco_Nero,SPOUSE
Vanessa_Redgrave,Tony_Richardson,SPOUSE
Vanessa_Trump,Donald_Trump_Jr.,SPOUSE
Vanessa_Villela,Mario_Cimarro,PARTNER
Vanessa_Williams,Debra_Maffett,PREDECESSOR
Vanessa_Williams,Chris_Williams_(actor),RELATIVE
Vanessa_Williams,Suzette_Charles,SUCCESSOR
Vanessa_Williams_and_Miss_America,Debra_Maffett,PREDECESSOR
Vanessa_Williams_and_Miss_America,Suzette_Charles,SUCCESSOR
Vanessa_Winship,George_Georgiou,SPOUSE
Vanessa_Zima,Madeline_Zima,RELATIVE
Vanessa_Zima,Yvonne_Zima,RELATIVE
Vanguard_Group_(anarchist),Libertarian_Book_Club_and_League,SUCCESSOR
Vani_Viswanath,Baburaj_(actor),SPOUSE
Vanishree,Vanisri,OWL#DIFFERENTFROM
Vanisri,Vanishree,OWL#DIFFERENTFROM
Vanitha_Krishnachandran,Krishnachandran,SPOUSE
Vanitha_Vijayakumar,Arun_Vijay,RELATIVE
Vanitha_Vijayakumar,Preetha_Vijayakumar,RELATIVE
Vanitha_Vijayakumar,Sridevi_Vijaykumar,RELATIVE
Vanity_(singer),Prince_(musician),PARTNER
Vanna_Rosenberg,Göran_Rosenberg,PARENT
Vannozza_dei_Cattanei,Cesare_Borgia,CHILD
Vantile_Whitfield,Lynn_Whitfield,SPOUSE
Vanu_Bose,Amar_Bose,RELATIVE
Varanasi_Vishnu_Namboothiri,Kerala_Sangeetha_Nataka_Akademi,AWARD
Vardis_Vardinogiannis,Giannis_Vardinogiannis,CHILD
Vardis_Vardinogiannis,Giannis_Vardinogiannis,PARENT
Vardis_Vardinogiannis,Marianna_Vardinogiannis,SPOUSE
Varkey_Foundation,Sunny_Varkey,KEYPERSON
Varsha_Bhosle,Asha_Bhosle,PARENT
Varsha_Priyadarshini,Anubhav_Mohanty,SPOUSE
Varshini_Prakash,Sunrise_Movement,KNOWNFOR
Varun_Badola,Rajeshwari_Sachdev,SPOUSE
Varun_Sandesh,Vithika_Sheru,SPOUSE
Varvara_Myasnikova,Sergei_Vasilyev,SPOUSE
Vasanthy_Arasaratnam,N._Shanmugalingam,PREDECESSOR
Vashti_Clarke,"Mary,_mother_of_Jesus",BIRTHPLACE
Vashti_Turley_Murphy,Elizabeth_Murphy_Moss,CHILD
Vashti_Turley_Murphy,Vashti_Murphy_McKenzie,RELATIVE
Vashu_Bhagnani,Jackky_Bhagnani,CHILD
Vasil_Eshcoff,Macedonian_Patriotic_Organization,OCCUPATION
Vasil_Gendov,Zhana_Gendova,SPOUSE
Vasile_Botnaru,Radio_Liberty,EMPLOYER
Vasile_Botnaru,Radio_Liberty,KNOWNFOR
Vasile_Bătrânac,Arcașii_lui_Ștefan,KNOWNFOR
Vasily_Lanovoy,Irina_Kupchenko,SPOUSE
Vasily_Lanovoy,Tatiana_Samoilova,SPOUSE
Vasily_Livanov,Boris_Livanov,PARENT
Vasily_Vodovozov,Elizaveta_Vodovozova,SPOUSE
Vassilis_C._Constantakopoulos,Christos_V._Konstantakopoulos,CHILD
Vasudev_Salgaocar,Anil_Salgaocar,CHILD
Vasudevan_Gnana_Gandhi,Aeronautical_Society_of_India,AWARD
Vasuki_Bhaskar,Venkat_Prabhu,RELATIVE
Vasundhara_Devi,Vyjayanthimala,CHILD
Vathaire_affair,Marcel_Dassault,OCCUPATION
"Vatra,_the_Pan-Albanian_Federation_of_America",Faik_Konica,KEYPERSON
Vatroslav_Mimica,Sergio_Mimica-Gezzan,CHILD
Vatsal_Sheth,Ishita_Dutta,SPOUSE
Vatsala_Deshmukh,Ranjana_Deshmukh,CHILD
Vatslav_Dvorzhetsky,Vladislav_Dvorzhetsky,CHILD
Vauncey_Harpur-Crewe,John_Harpur-Crewe,PARENT
VeRoLog,Association_of_European_Operational_Research_Societies,PARENTORGANISATION
Vebjørn_Tandberg,Kari_Vogt,RELATIVE
Veda_Ann_Borg,Andrew_V._McLaglen,SPOUSE
Veena_Sood__Veena_Sood__1,Manoj_Sood,RELATIVE
Veena_Tandon,Indian_Society_for_Parasitology,AWARD
Veena_Tandon,Pramod_Tandon,SPOUSE
Veeru_Devgan,Ajay_Devgn,CHILD
Vegan_Outreach,Jack_Norris_(activist),FOUNDEDBY
Vegan_Outreach,Matt_Ball,FOUNDEDBY
Vegetarian_Society,Vegetarian_Society,MERGEDWITH
Vegetarian_Society_(Singapore),George_Jacobs_(educator),KEYPERSON
Vehbi_Koç,Rahmi_Koç,CHILD
Vehbi_Koç,Semahat_Arsel,CHILD
Vehbi_Koç,Suna_Kıraç,CHILD
Veit_Harlan,Christiane_Kubrick,RELATIVE
Veit_Harlan,Jan_Harlan,RELATIVE
